transaction_id,customer_id,merchant_id,amount,payment_method,status,timestamp
T001887,C0325,M0037,2945.12,WALLET,SUCCESS,2026-08-03 02:49:57.824786
T001888,C0185,M0014,42738.94,NET_BANKING,SUCCESS,2026-08-30 21:46:25.958557
T001889,C0385,M0043,37262.12,NET_BANKING,SUCCESS,2026-07-02 22:58:08.629961
T001890,C0424,M0041,31298.23,NET_BANKING,SUCCESS,2026-07-24 06:05:16.543967
T001891,C0466,M0048,24519.47,UPI,SUCCESS,2026-09-04 03:11:14.273298
T001892,C0364,M0018,26029.1,UPI,FAILED,2026-06-10 09:25:38.512700
T001893,C0258,M0033,6820.47,UPI,PENDING,2026-06-25 13:17:09.968870
T001894,C0231,M0035,44653.59,NET_BANKING,SUCCESS,2026-07-23 14:36:01.926728
T001895,C0270,M0007,26902.01,CARD,SUCCESS,2026-06-15 02:28:23.494830
T001896,C0167,M0037,35470.94,UPI,SUCCESS,2026-08-03 15:52:56.655649
T001897,C0206,M0014,19325.85,CARD,SUCCESS,2026-06-22 21:11:53.731108
T001898,C0300,M0026,20446.89,WALLET,FAILED,2026-08-24 03:22:30.579061
T001899,C0343,M0029,26424.11,UPI,SUCCESS,2026-06-26 02:53:04.008987
T001900,C0189,M0013,19454.41,NET_BANKING,SUCCESS,2026-07-15 11:42:29.726996
T001901,C0477,M0012,6077.71,NET_BANKING,SUCCESS,2026-07-31 08:02:56.501472
T001902,C0239,M0003,20243.48,WALLET,SUCCESS,2026-06-08 10:21:44.098097
T001903,C0177,M0038,29201.51,NET_BANKING,SUCCESS,2026-08-22 10:49:03.774965
T001904,C0209,M0045,25134.39,NET_BANKING,SUCCESS,2026-07-02 12:28:25.982066
T001905,C0426,M0039,14347.46,UPI,SUCCESS,2026-07-25 14:06:02.981127
T001906,C0117,M0005,47686.27,CARD,SUCCESS,2026-08-31 00:52:51.328614
T001907,C0080,M0034,7212.25,WALLET,SUCCESS,2026-09-01 12:28:51.517807
T001908,C0359,M0046,39174.07,NET_BANKING,SUCCESS,2026-08-23 00:11:43.359308
T001909,C0261,M0045,14277.85,WALLET,SUCCESS,2026-08-29 13:50:12.666995
T001910,C0292,M0009,7536.2,UPI,SUCCESS,2026-07-28 05:45:33.548815
T001911,C0410,M0002,44401.81,CARD,SUCCESS,2026-07-14 19:49:30.156559
T001912,C0365,M0041,40518.46,UPI,FAILED,2026-06-23 11:44:20.945707
T001913,C0390,M0027,5284.87,WALLET,SUCCESS,2026-07-07 21:41:23.126728
T001914,C0050,M0015,22107.49,UPI,SUCCESS,2026-07-31 21:16:55.737165
T001915,C0288,M0048,34770.72,NET_BANKING,SUCCESS,2026-08-10 17:10:51.837576
T001916,C0272,M0022,10300.79,CARD,FAILED,2026-08-05 12:06:25.665971
T001917,C0319,M0031,37204.63,CARD,SUCCESS,2026-08-20 03:06:37.678437
T001918,C0353,M0011,30797.44,CARD,FAILED,2026-08-12 19:07:55.595405
T001919,C0144,M0005,24898.1,UPI,SUCCESS,2026-06-19 23:33:29.853832
T001920,C0210,M0036,29365.07,WALLET,SUCCESS,2026-06-17 05:15:32.036525
T001921,C0500,M0008,35932.41,CARD,SUCCESS,2026-07-20 08:01:19.412857
T001922,C0196,M0029,10069.89,NET_BANKING,FAILED,2026-07-19 05:29:59.301482
T001923,C0498,M0042,26370.55,NET_BANKING,SUCCESS,2026-08-29 22:34:06.532063
T001924,C0468,M0046,31971.39,WALLET,SUCCESS,2026-08-17 15:28:04.183012
T001925,C0475,M0046,33397.53,CARD,SUCCESS,2026-09-04 18:18:29.852710
T001926,C0321,M0003,22953.37,CARD,SUCCESS,2026-09-01 03:29:49.280516
T001927,C0107,M0034,39327.0,CARD,PENDING,2026-09-05 08:41:37.668068
T001928,C0136,M0010,30633.19,UPI,SUCCESS,2026-07-24 03:28:21.617981
T001929,C0402,M0026,46030.82,CARD,SUCCESS,2026-08-05 21:29:17.502029
T001930,C0314,M0012,39586.29,NET_BANKING,SUCCESS,2026-09-04 17:46:02.691591
T001931,C0387,M0047,25850.85,WALLET,SUCCESS,2026-08-11 07:09:42.700239
T001932,C0227,M0032,31259.05,WALLET,SUCCESS,2026-07-02 21:12:07.290330
T001933,C0254,M0045,45568.8,WALLET,SUCCESS,2026-09-01 10:50:23.817411
T001934,C0285,M0048,21772.62,UPI,SUCCESS,2026-09-05 04:10:43.681555
T001935,C0015,M0047,36074.48,NET_BANKING,PENDING,2026-08-23 15:27:54.208142
T001936,C0490,M0029,1296.09,UPI,SUCCESS,2026-08-19 04:13:26.714407
T001937,C0172,M0006,48916.65,WALLET,SUCCESS,2026-07-03 20:14:39.577616
T001938,C0403,M0043,26395.65,UPI,SUCCESS,2026-07-23 10:17:31.923342
T001939,C0478,M0044,32706.45,UPI,SUCCESS,2026-06-10 13:25:32.959115
T001940,C0438,M0041,16771.98,WALLET,SUCCESS,2026-06-26 17:33:12.844542
T001941,C0360,M0043,6478.88,UPI,SUCCESS,2026-08-16 00:45:09.847460
T001942,C0051,M0021,38362.03,NET_BANKING,SUCCESS,2026-06-21 21:15:01.399969
T001943,C0454,M0017,36420.34,NET_BANKING,FAILED,2026-07-06 11:53:55.292916
T001944,C0496,M0006,36869.56,NET_BANKING,SUCCESS,2026-06-24 15:16:46.867709
T001945,C0194,M0007,42574.33,UPI,PENDING,2026-08-17 18:34:24.338287
T001946,C0057,M0008,8873.73,CARD,SUCCESS,2026-07-04 11:07:10.443239
T001947,C0178,M0032,33324.68,CARD,SUCCESS,2026-08-09 13:45:33.100091
T001948,C0414,M0032,49036.3,NET_BANKING,SUCCESS,2026-06-12 11:28:30.961412
T001949,C0151,M0019,8041.59,UPI,SUCCESS,2026-07-02 20:22:38.052867
T001950,C0380,M0042,8040.87,NET_BANKING,SUCCESS,2026-07-15 18:51:33.407451
T001951,C0128,M0045,40599.25,NET_BANKING,SUCCESS,2026-07-30 00:54:35.769664
T001952,C0373,M0003,17575.04,UPI,SUCCESS,2026-06-29 10:08:30.597610
T001953,C0395,M0002,6578.12,NET_BANKING,SUCCESS,2026-08-09 11:19:53.877346
T001954,C0242,M0024,44665.13,UPI,SUCCESS,2026-07-08 18:21:22.112696
T001955,C0229,M0036,8460.06,NET_BANKING,SUCCESS,2026-07-05 02:39:01.379230
T001956,C0115,M0048,41872.84,WALLET,SUCCESS,2026-07-22 00:09:48.122962
T001957,C0405,M0043,10813.32,NET_BANKING,SUCCESS,2026-06-09 08:31:58.807772
T001958,C0247,M0043,15134.53,UPI,SUCCESS,2026-07-31 15:27:55.156664
T001959,C0207,M0042,38977.12,NET_BANKING,FAILED,2026-07-24 01:53:23.149448
T001960,C0018,M0046,3711.11,WALLET,SUCCESS,2026-08-02 11:28:56.778417
T001961,C0478,M0009,25400.62,NET_BANKING,SUCCESS,2026-07-25 21:48:07.035916
T001962,C0097,M0006,2713.54,WALLET,FAILED,2026-07-13 02:44:06.920536
T001963,C0131,M0028,30628.32,UPI,PENDING,2026-08-11 10:39:12.322692
T001964,C0479,M0007,33765.09,UPI,SUCCESS,2026-07-30 21:34:37.737181
T001965,C0130,M0015,15500.37,WALLET,SUCCESS,2026-07-18 23:56:54.235336
T001966,C0126,M0009,39945.61,NET_BANKING,SUCCESS,2026-07-20 15:35:01.102842
T001967,C0227,M0041,26892.35,WALLET,SUCCESS,2026-07-06 19:18:47.958132
T001968,C0022,M0016,38521.34,WALLET,SUCCESS,2026-08-14 15:07:18.707339
T001969,C0033,M0015,31176.86,NET_BANKING,SUCCESS,2026-08-30 18:39:07.614454
T001970,C0074,M0021,49307.07,UPI,SUCCESS,2026-07-10 08:18:23.343479
T001971,C0305,M0025,24212.9,CARD,SUCCESS,2026-08-20 12:28:46.389622
T001972,C0097,M0001,4021.16,UPI,SUCCESS,2026-07-08 15:20:41.413956
T001973,C0044,M0047,24084.43,CARD,SUCCESS,2026-07-04 20:43:32.722331
T001974,C0439,M0002,10184.38,UPI,SUCCESS,2026-07-20 06:12:24.509751
T001975,C0215,M0045,32445.68,NET_BANKING,SUCCESS,2026-08-03 07:09:45.849782
T001976,C0275,M0036,20600.73,NET_BANKING,SUCCESS,2026-08-17 15:50:31.172544
T001977,C0266,M0031,49041.17,CARD,PENDING,2026-06-10 07:15:58.414456
T001978,C0144,M0007,14358.83,UPI,SUCCESS,2026-08-27 07:45:13.123482
T001979,C0446,M0012,6816.5,WALLET,SUCCESS,2026-07-20 04:22:34.308518
T001980,C0207,M0029,414.72,CARD,SUCCESS,2026-08-24 10:14:25.710408
T001981,C0260,M0002,10715.08,UPI,SUCCESS,2026-06-23 08:45:06.832216
T001982,C0483,M0025,30582.05,WALLET,SUCCESS,2026-08-28 01:37:33.815134
T001983,C0476,M0040,19476.89,NET_BANKING,SUCCESS,2026-08-21 17:09:21.167913
T001984,C0443,M0040,23349.61,UPI,SUCCESS,2026-07-27 15:38:43.500152
T001985,C0213,M0010,7032.0,NET_BANKING,FAILED,2026-08-08 00:07:43.772162
T001986,C0110,M0044,33871.56,CARD,SUCCESS,2026-09-02 09:13:39.746681
T001987,C0093,M0026,48395.49,CARD,SUCCESS,2026-08-07 06:48:46.801182
T001988,C0002,M0028,35495.83,NET_BANKING,PENDING,2026-06-16 04:19:04.108951
T001989,C0215,M0003,42658.48,UPI,SUCCESS,2026-08-26 00:17:48.260492
T001990,C0231,M0038,30970.19,WALLET,SUCCESS,2026-07-15 10:46:45.029432
T001991,C0492,M0038,24092.27,UPI,SUCCESS,2026-06-28 03:15:24.433118
T001992,C0282,M0035,11693.53,WALLET,SUCCESS,2026-07-09 11:39:40.926777
T001993,C0377,M0050,46005.4,UPI,SUCCESS,2026-08-09 00:28:07.516160
T001994,C0407,M0003,44430.75,CARD,SUCCESS,2026-08-31 18:13:59.944109
T001995,C0306,M0004,885.98,UPI,PENDING,2026-06-16 10:07:49.445857
T001996,C0170,M0019,33390.27,CARD,SUCCESS,2026-08-04 00:06:44.707314
T001997,C0402,M0038,12786.41,NET_BANKING,SUCCESS,2026-06-26 13:17:59.611714
T001998,C0229,M0020,41572.29,WALLET,SUCCESS,2026-06-17 13:23:14.015535
T001999,C0118,M0042,40475.98,WALLET,SUCCESS,2026-08-13 14:23:53.857052
T002000,C0194,M0050,17696.35,CARD,SUCCESS,2026-07-05 15:23:27.809367
T002001,C0038,M0021,34562.53,CARD,FAILED,2026-07-02 04:00:51.774223
T002002,C0094,M0042,20769.24,UPI,SUCCESS,2026-08-31 06:18:46.889691
T002003,C0244,M0009,29573.78,UPI,SUCCESS,2026-07-23 04:12:22.819762
T002004,C0157,M0040,16433.62,CARD,SUCCESS,2026-08-09 04:46:23.424836
T002005,C0460,M0014,16759.85,NET_BANKING,PENDING,2026-07-17 05:18:42.128116
T002006,C0319,M0050,13885.44,UPI,SUCCESS,2026-08-12 17:57:57.014894
T002007,C0431,M0048,49301.95,WALLET,FAILED,2026-06-16 01:57:45.916738
T002008,C0018,M0031,2540.61,UPI,SUCCESS,2026-08-03 20:17:33.290127
T002009,C0138,M0040,39676.98,WALLET,FAILED,2026-07-01 05:31:53.051790
T002010,C0009,M0050,18069.03,NET_BANKING,SUCCESS,2026-09-04 11:49:01.156592
T002011,C0132,M0009,12633.02,NET_BANKING,SUCCESS,2026-06-24 19:56:29.700664
T002012,C0425,M0004,19664.9,UPI,SUCCESS,2026-07-26 09:48:57.920304
T002013,C0071,M0027,46137.97,UPI,SUCCESS,2026-07-07 12:44:20.509391
T002014,C0416,M0019,26450.49,CARD,FAILED,2026-08-10 01:34:50.059609
T002015,C0456,M0021,3497.09,CARD,SUCCESS,2026-08-20 22:41:36.086191
T002016,C0081,M0005,18563.34,NET_BANKING,PENDING,2026-08-18 16:50:09.700331
T002017,C0109,M0002,26758.87,WALLET,PENDING,2026-06-27 11:42:20.149219
T002018,C0349,M0043,40500.01,NET_BANKING,SUCCESS,2026-08-13 19:25:06.025393
T002019,C0227,M0042,4557.06,WALLET,SUCCESS,2026-08-07 08:09:49.745254
T002020,C0111,M0015,31059.82,CARD,SUCCESS,2026-09-01 10:01:01.251680
T002021,C0186,M0005,49613.43,CARD,SUCCESS,2026-08-05 23:07:28.888567
T002022,C0414,M0047,39949.31,WALLET,PENDING,2026-08-27 11:12:37.178352
T002023,C0423,M0038,662.58,WALLET,PENDING,2026-08-25 13:52:58.438864
T002024,C0087,M0025,47303.27,UPI,PENDING,2026-07-22 22:16:21.722348
T002025,C0150,M0017,38019.83,WALLET,SUCCESS,2026-06-17 20:48:32.808412
T002026,C0434,M0005,35170.43,WALLET,SUCCESS,2026-06-16 23:13:13.151706
T002027,C0056,M0002,17574.76,CARD,SUCCESS,2026-08-16 11:39:11.956725
T002028,C0067,M0033,11241.04,NET_BANKING,SUCCESS,2026-08-20 04:06:13.372626
T002029,C0202,M0006,45278.96,CARD,SUCCESS,2026-06-25 23:21:58.792397
T002030,C0462,M0007,44568.07,WALLET,SUCCESS,2026-07-17 02:13:35.278183
T002031,C0476,M0047,3511.79,UPI,SUCCESS,2026-09-01 13:47:47.506118
T002032,C0325,M0028,3302.51,CARD,SUCCESS,2026-07-28 16:30:14.961650
T002033,C0347,M0007,5045.69,WALLET,SUCCESS,2026-09-02 07:52:55.545826
T002034,C0095,M0044,27377.21,UPI,SUCCESS,2026-07-16 21:04:59.122245
T002035,C0126,M0041,23511.19,WALLET,SUCCESS,2026-06-18 22:25:48.448115
T002036,C0355,M0044,3553.21,NET_BANKING,FAILED,2026-06-13 10:10:10.456134
T002037,C0209,M0013,2978.96,CARD,SUCCESS,2026-06-22 04:26:11.457397
T002038,C0476,M0038,49332.39,NET_BANKING,SUCCESS,2026-08-15 22:31:23.308871
T002039,C0136,M0042,1528.72,CARD,SUCCESS,2026-07-23 06:02:55.617682
T002040,C0384,M0018,12965.75,UPI,FAILED,2026-09-02 20:16:13.794441
T002041,C0154,M0018,42609.46,WALLET,SUCCESS,2026-06-13 01:07:53.392406
T002042,C0410,M0010,25898.17,NET_BANKING,SUCCESS,2026-06-28 14:21:24.100448
T002043,C0049,M0013,13108.21,NET_BANKING,SUCCESS,2026-07-28 11:50:43.772856
T002044,C0255,M0011,1560.77,WALLET,SUCCESS,2026-07-02 21:35:27.132046
T002045,C0211,M0023,38103.92,NET_BANKING,SUCCESS,2026-08-17 09:02:12.416106
T002046,C0028,M0008,47797.96,CARD,PENDING,2026-06-24 20:55:33.333706
T002047,C0439,M0037,12299.22,CARD,SUCCESS,2026-06-21 15:11:21.154845
T002048,C0136,M0042,7700.07,WALLET,SUCCESS,2026-07-08 13:14:16.804199
T002049,C0382,M0036,37362.29,WALLET,PENDING,2026-07-03 18:52:13.197250
T002050,C0382,M0016,6789.65,WALLET,SUCCESS,2026-09-04 21:13:52.040435
T002051,C0302,M0019,15682.3,UPI,PENDING,2026-07-09 13:33:33.960168
T002052,C0415,M0047,22961.12,UPI,PENDING,2026-06-09 04:14:37.803802
T002053,C0385,M0010,40105.55,UPI,SUCCESS,2026-07-06 13:20:37.699532
T002054,C0436,M0016,32008.1,WALLET,FAILED,2026-07-15 00:48:28.316749
T002055,C0148,M0002,8522.87,WALLET,SUCCESS,2026-09-02 05:12:24.112087
T002056,C0260,M0028,43728.96,WALLET,SUCCESS,2026-08-01 12:13:56.670244
T002057,C0108,M0015,24432.24,NET_BANKING,SUCCESS,2026-07-11 00:21:05.927652
T002058,C0038,M0007,17431.49,CARD,SUCCESS,2026-07-14 17:51:38.816467
T002059,C0123,M0017,6651.09,WALLET,SUCCESS,2026-07-19 10:34:16.325443
T002060,C0175,M0025,27919.51,UPI,FAILED,2026-08-24 18:33:07.853916
T002061,C0307,M0036,18420.42,UPI,SUCCESS,2026-07-15 15:58:17.274053
T002062,C0261,M0033,4844.69,NET_BANKING,SUCCESS,2026-08-05 00:48:09.195105
T002063,C0399,M0050,10099.57,WALLET,SUCCESS,2026-08-03 12:24:29.363312
T002064,C0129,M0021,25583.08,CARD,SUCCESS,2026-09-01 07:49:40.702945
T002065,C0459,M0006,23581.55,NET_BANKING,FAILED,2026-06-30 01:03:41.807042
T002066,C0280,M0020,42471.35,NET_BANKING,SUCCESS,2026-07-02 10:06:12.436819
T002067,C0063,M0037,34604.69,NET_BANKING,SUCCESS,2026-06-21 13:10:30.009187
T002068,C0113,M0005,2093.27,NET_BANKING,SUCCESS,2026-07-12 18:23:24.029635
T002069,C0134,M0028,11907.47,UPI,SUCCESS,2026-07-21 12:31:00.657286
T002070,C0283,M0003,33608.74,WALLET,SUCCESS,2026-06-26 20:13:36.799715
T002071,C0266,M0015,27980.48,NET_BANKING,SUCCESS,2026-08-10 11:47:21.083918
T002072,C0230,M0031,29260.24,CARD,SUCCESS,2026-08-15 21:24:02.325702
T002073,C0316,M0045,27157.47,NET_BANKING,SUCCESS,2026-07-14 18:24:09.163581
T002074,C0349,M0032,15245.85,CARD,FAILED,2026-07-25 04:13:52.773652
T002075,C0022,M0038,17827.66,UPI,SUCCESS,2026-06-24 14:59:19.661345
T002076,C0409,M0030,16537.35,CARD,SUCCESS,2026-07-03 00:31:42.378289
T002077,C0025,M0032,1510.44,CARD,SUCCESS,2026-07-08 09:39:21.506866
T002078,C0435,M0010,44728.54,CARD,SUCCESS,2026-08-31 08:07:15.235806
T002079,C0443,M0041,39690.99,NET_BANKING,SUCCESS,2026-08-31 06:54:07.005052
T002080,C0481,M0048,28511.72,NET_BANKING,SUCCESS,2026-07-24 02:17:28.113900
T002081,C0102,M0032,44043.35,WALLET,FAILED,2026-06-26 02:49:27.171927
T002082,C0024,M0029,24392.57,UPI,SUCCESS,2026-06-27 05:52:49.302086
T002083,C0119,M0009,19522.37,CARD,SUCCESS,2026-06-27 05:23:31.401002
T002084,C0261,M0028,42574.6,CARD,SUCCESS,2026-07-08 08:24:05.097206
T002085,C0265,M0013,45788.16,UPI,SUCCESS,2026-08-31 16:22:26.172509
T002086,C0022,M0037,21287.18,WALLET,SUCCESS,2026-06-10 03:29:18.880504
T002087,C0344,M0039,38556.36,CARD,PENDING,2026-07-08 02:51:21.178762
T002088,C0162,M0006,8999.14,CARD,SUCCESS,2026-06-19 11:54:50.560963
T002089,C0091,M0048,2124.5,UPI,FAILED,2026-06-22 07:46:13.759526
T002090,C0390,M0028,33647.05,WALLET,SUCCESS,2026-07-19 04:08:23.073414
T002091,C0246,M0003,27538.84,UPI,SUCCESS,2026-07-23 15:56:40.393945
T002092,C0197,M0038,1578.78,WALLET,SUCCESS,2026-08-21 19:43:40.392211
T002093,C0497,M0044,47242.09,UPI,SUCCESS,2026-08-27 13:26:59.031651
T002094,C0167,M0018,15698.78,UPI,SUCCESS,2026-08-31 12:29:19.988629
T002095,C0227,M0030,23739.44,WALLET,SUCCESS,2026-08-13 15:15:54.323027
T002096,C0173,M0026,22846.06,WALLET,SUCCESS,2026-07-30 05:49:16.760996
T002097,C0003,M0045,14638.68,NET_BANKING,SUCCESS,2026-07-13 00:34:04.952985
T002098,C0332,M0036,48361.05,CARD,SUCCESS,2026-07-23 20:20:22.184057
T002099,C0381,M0023,18217.2,NET_BANKING,FAILED,2026-07-01 04:08:10.890056
T002100,C0270,M0022,12220.54,NET_BANKING,SUCCESS,2026-07-28 15:31:27.876792
T002101,C0278,M0010,6317.7,CARD,PENDING,2026-09-01 12:36:14.112723
T002102,C0305,M0020,27047.02,WALLET,SUCCESS,2026-06-19 16:56:08.397361
T002103,C0237,M0036,38595.35,WALLET,FAILED,2026-06-13 05:10:15.091755
T002104,C0294,M0050,40514.56,CARD,PENDING,2026-06-17 23:40:14.714081
T002105,C0414,M0042,26661.44,CARD,SUCCESS,2026-06-17 06:26:48.999901
T002106,C0209,M0022,47604.87,NET_BANKING,SUCCESS,2026-08-16 06:31:04.257368
T002107,C0461,M0029,18158.72,NET_BANKING,SUCCESS,2026-06-19 10:50:56.311930
T002108,C0385,M0037,18008.04,CARD,SUCCESS,2026-08-29 15:08:32.542411
T002109,C0071,M0009,32422.17,NET_BANKING,SUCCESS,2026-07-01 05:53:30.409018
T002110,C0491,M0030,8634.54,CARD,SUCCESS,2026-06-18 09:29:46.157290
T002111,C0093,M0049,46129.01,UPI,SUCCESS,2026-08-25 00:54:18.127113
T002112,C0392,M0047,10553.1,CARD,SUCCESS,2026-08-15 13:03:45.486533
T002113,C0413,M0013,13449.11,UPI,PENDING,2026-06-17 03:28:40.678168
T002114,C0316,M0036,5917.92,CARD,SUCCESS,2026-08-31 18:47:59.057211
T002115,C0422,M0038,30630.15,UPI,FAILED,2026-07-21 20:19:02.915775
T002116,C0147,M0008,32025.14,NET_BANKING,FAILED,2026-06-17 03:47:54.766957
T002117,C0223,M0002,14692.43,WALLET,FAILED,2026-08-01 22:39:59.741098
T002118,C0343,M0013,19259.64,CARD,SUCCESS,2026-07-31 11:10:09.312219
T002119,C0435,M0029,11987.5,NET_BANKING,SUCCESS,2026-06-26 15:55:05.671083
T002120,C0469,M0014,34639.21,WALLET,SUCCESS,2026-07-31 15:38:36.696211
T002121,C0496,M0010,28768.59,CARD,FAILED,2026-06-28 19:57:49.422698
T002122,C0162,M0005,17074.58,CARD,SUCCESS,2026-07-07 21:10:35.267831
T002123,C0321,M0050,24179.22,UPI,SUCCESS,2026-07-09 02:37:23.647990
T002124,C0181,M0022,19598.83,NET_BANKING,SUCCESS,2026-07-17 13:32:32.167104
T002125,C0334,M0034,34300.72,UPI,SUCCESS,2026-07-26 19:17:37.729618
T002126,C0431,M0004,20515.74,CARD,SUCCESS,2026-07-01 07:15:56.619952
T002127,C0168,M0016,44997.71,CARD,SUCCESS,2026-07-31 08:20:29.783815
T002128,C0091,M0004,37396.23,CARD,SUCCESS,2026-09-03 15:35:48.501143
T002129,C0277,M0043,36267.61,UPI,FAILED,2026-07-10 14:50:27.838974
T002130,C0298,M0012,39012.84,WALLET,PENDING,2026-07-15 02:27:54.815665
T002131,C0075,M0015,9648.73,NET_BANKING,SUCCESS,2026-06-09 01:17:48.659624
T002132,C0381,M0009,42433.33,UPI,SUCCESS,2026-06-18 02:57:35.800885
T002133,C0312,M0021,22683.19,UPI,SUCCESS,2026-09-04 17:16:02.332298
T002134,C0383,M0050,37656.06,WALLET,SUCCESS,2026-06-29 19:55:19.908523
T002135,C0013,M0008,44936.71,NET_BANKING,SUCCESS,2026-08-12 23:45:40.003720
T002136,C0273,M0048,32720.55,CARD,FAILED,2026-07-02 19:44:21.198884
T002137,C0005,M0020,23879.22,NET_BANKING,SUCCESS,2026-07-11 18:55:06.997398
T002138,C0050,M0013,36874.65,CARD,SUCCESS,2026-07-08 11:38:51.699998
T002139,C0235,M0005,38330.61,WALLET,SUCCESS,2026-07-15 18:40:11.561130
T002140,C0381,M0046,43834.24,CARD,PENDING,2026-07-06 14:47:42.027311
T002141,C0231,M0010,10175.23,CARD,SUCCESS,2026-08-07 04:17:13.799275
T002142,C0428,M0012,49272.99,UPI,SUCCESS,2026-07-28 13:23:56.569082
T002143,C0425,M0021,9621.61,CARD,SUCCESS,2026-08-30 07:17:03.749403
T002144,C0010,M0040,34646.52,UPI,SUCCESS,2026-08-15 09:45:09.669007
T002145,C0095,M0027,44234.39,CARD,SUCCESS,2026-08-21 08:53:57.589977
T002146,C0298,M0043,1508.51,NET_BANKING,PENDING,2026-07-19 12:53:48.601329
T002147,C0147,M0043,30120.92,NET_BANKING,FAILED,2026-06-25 13:34:54.520843
T002148,C0017,M0016,28459.2,WALLET,SUCCESS,2026-07-22 12:16:43.070742
T002149,C0283,M0037,14372.53,WALLET,SUCCESS,2026-08-01 02:37:44.441405
T002150,C0354,M0005,29158.94,UPI,PENDING,2026-08-16 09:52:31.891549
T002151,C0336,M0009,48674.59,WALLET,SUCCESS,2026-07-19 22:29:08.014968
T002152,C0016,M0045,11564.94,WALLET,SUCCESS,2026-06-26 17:25:19.384546
T002153,C0097,M0043,13106.05,CARD,SUCCESS,2026-08-13 14:49:38.901021
T002154,C0459,M0020,14296.83,WALLET,SUCCESS,2026-08-09 04:10:43.833074
T002155,C0435,M0036,5847.27,CARD,SUCCESS,2026-07-07 12:37:27.310911
T002156,C0407,M0044,13831.33,UPI,SUCCESS,2026-06-15 20:52:28.340326
T002157,C0109,M0034,24626.32,NET_BANKING,SUCCESS,2026-06-22 20:48:18.475477
T002158,C0246,M0003,3371.82,CARD,SUCCESS,2026-08-21 07:19:03.194542
T002159,C0321,M0010,35149.74,NET_BANKING,SUCCESS,2026-08-05 13:21:39.760842
T002160,C0167,M0033,45471.35,UPI,SUCCESS,2026-07-25 18:48:42.957657
T002161,C0346,M0022,36076.71,WALLET,SUCCESS,2026-07-17 19:41:45.547260
T002162,C0015,M0029,23269.14,CARD,SUCCESS,2026-08-01 14:12:50.749191
T002163,C0005,M0044,25199.8,CARD,SUCCESS,2026-07-04 19:10:44.610817
T002164,C0333,M0022,8379.45,NET_BANKING,FAILED,2026-06-27 15:35:32.690473
T002165,C0343,M0037,8748.72,UPI,SUCCESS,2026-08-20 11:32:02.587146
T002166,C0124,M0032,5011.9,NET_BANKING,SUCCESS,2026-09-02 08:02:56.886963
T002167,C0308,M0023,29672.01,UPI,SUCCESS,2026-08-18 16:18:21.553619
T002168,C0294,M0026,36849.54,UPI,SUCCESS,2026-07-20 22:48:24.271116
T002169,C0410,M0029,6295.76,NET_BANKING,SUCCESS,2026-07-20 22:05:04.804412
T002170,C0462,M0001,25960.75,NET_BANKING,SUCCESS,2026-06-12 06:56:33.186584
T002171,C0121,M0013,36633.84,NET_BANKING,SUCCESS,2026-07-27 16:09:32.642623
T002172,C0083,M0003,41921.71,CARD,SUCCESS,2026-07-20 14:50:49.460745
T002173,C0228,M0024,22394.06,CARD,SUCCESS,2026-08-04 06:00:20.551643
T002174,C0111,M0025,44961.93,WALLET,SUCCESS,2026-06-21 02:37:16.000802
T002175,C0492,M0019,47735.31,CARD,PENDING,2026-08-01 12:34:05.519914
T002176,C0436,M0043,4111.24,UPI,SUCCESS,2026-09-02 10:43:19.722132
T002177,C0311,M0004,12978.08,CARD,SUCCESS,2026-06-29 17:31:27.413775
T002178,C0002,M0036,27238.03,UPI,SUCCESS,2026-07-20 06:00:20.722857
T002179,C0119,M0010,12765.9,WALLET,SUCCESS,2026-07-09 13:57:35.745511
T002180,C0140,M0042,34259.85,WALLET,SUCCESS,2026-08-10 06:16:34.451739
T002181,C0053,M0014,32700.57,WALLET,SUCCESS,2026-07-02 12:02:25.837139
T002182,C0424,M0039,24620.51,WALLET,SUCCESS,2026-08-12 12:40:17.702907
T002183,C0094,M0030,32089.01,UPI,SUCCESS,2026-08-16 10:47:31.049993
T002184,C0459,M0018,10393.93,WALLET,SUCCESS,2026-09-04 09:25:55.030645
T002185,C0024,M0009,29020.7,WALLET,SUCCESS,2026-07-27 18:28:29.345640
T002186,C0108,M0030,7638.94,NET_BANKING,SUCCESS,2026-06-20 20:49:16.343880
T002187,C0199,M0046,46769.84,NET_BANKING,SUCCESS,2026-07-06 10:24:52.953368
T002188,C0252,M0031,46958.63,CARD,SUCCESS,2026-08-05 19:41:40.190317
T002189,C0399,M0040,47002.78,WALLET,SUCCESS,2026-08-31 22:36:30.186127
T002190,C0121,M0042,43142.77,WALLET,FAILED,2026-06-21 10:02:10.150178
T002191,C0019,M0021,9084.81,WALLET,SUCCESS,2026-08-06 11:39:36.511979
T002192,C0189,M0013,4745.34,NET_BANKING,SUCCESS,2026-08-10 07:14:03.505301
T002193,C0391,M0011,44629.53,CARD,SUCCESS,2026-07-06 23:50:38.041769
T002194,C0006,M0003,39849.6,WALLET,FAILED,2026-06-24 08:38:35.375311
T002195,C0432,M0041,24504.53,UPI,SUCCESS,2026-06-12 23:25:04.013648
T002196,C0354,M0037,43731.77,WALLET,SUCCESS,2026-08-05 17:09:03.530635
T002197,C0119,M0045,46439.29,CARD,FAILED,2026-07-19 07:23:18.808186
